id,event_id,map,date,team1,team2,team1_score,team2_score,team1_rating,team2_rating,team1_first_kills,team2_first_kills,team1_clutches,team2_clutches
52867,3016,3,2017-09-15 23:50,7533,4991,16,14,1.10 , 1.07,17 , 13,3 , 1
52562,3016,5,2017-09-09 18:25,6211,5995,2,16,0.52 , 1.68,6 , 12,0 , 0
52863,3016,7,2017-09-15 22:25,4494,7010,8,16,0.89 , 1.24,7 , 17,1 , 1
52579,3016,4,2017-09-09 20:20,4608,5995,14,16,1.05 , 1.07,15 , 15,4 , 1
52451,3016,4,2017-09-09 02:25,6667,4608,16,6,1.26 , 0.92,14 , 8,2 , 0
52576,3016,7,2017-09-09 20:20,4608,5995,12,16,0.89 , 1.14,11 , 17,4 , 0
52560,3016,3,2017-09-09 18:25,6211,5995,9,16,0.83 , 1.31,11 , 14,2 , 0
52448,3016,4,2017-09-08 23:50,5995,4608,10,16,0.99 , 1.15,13 , 13,1 , 2
67780,3666,8,2018-05-30 13:25,4411,4863,16,6,1.37 , 0.67,14 , 8,0 , 0
52444,3016,3,2017-09-08 22:20,6667,6211,16,9,1.31 , 0.84,14 , 11,1 , 2
67789,3666,4,2018-05-30 13:25,4411,4863,16,13,1.19 , 0.98,10 , 19,4 , 1
67779,3666,6,2018-05-30 11:50,5310,7533,7,16,0.78 , 1.36,10 , 13,2 , 3
67788,3666,3,2018-05-30 11:50,5310,7533,14,16,0.96 , 1.10,17 , 13,1 , 1
67778,3666,3,2018-05-30 10:00,8120,6902,16,13,1.18 , 0.92,20 , 9,2 , 2
67777,3666,1,2018-05-30 10:00,8120,6902,16,4,1.40 , 0.75,13 , 7,2 , 0
67775,3666,8,2018-05-30 10:00,8120,6902,10,16,0.96 , 1.11,13 , 13,0 , 2
67776,3666,3,2018-05-30 07:00,6211,6651,16,14,1.14 , 0.99,16 , 14,2 , 1
67774,3666,8,2018-05-30 07:00,6211,6651,5,16,0.72 , 1.47,8 , 13,0 , 3
67768,3666,1,2018-05-30 07:00,6211,6651,28,25,1.10 , 0.95,25 , 28,2 , 2
67773,3666,8,2018-05-30 07:00,9037,6673,10,16,0.90 , 1.30,8 , 18,3 , 3
67767,3666,3,2018-05-30 07:00,9037,6673,14,16,0.98 , 1.15,14 , 16,2 , 1
67738,3666,5,2018-05-29 16:30,6902,5973,9,16,0.77 , 1.31,9 , 16,1 , 1
67730,3666,3,2018-05-29 16:30,6902,5973,16,7,1.41 , 0.76,13 , 10,2 , 3
67727,3666,4,2018-05-29 16:30,6902,5973,2,16,0.50 , 1.58,5 , 13,0 , 1
67739,3666,3,2018-05-29 16:20,8068,4411,16,7,1.39 , 0.80,12 , 11,1 , 2
67720,3666,6,2018-05-29 10:50,4608,9037,16,8,1.29 , 0.81,13 , 11,2 , 1
67728,3666,6,2018-05-29 16:20,8068,4411,16,10,1.22 , 0.90,13 , 13,3 , 1
67726,3666,3,2018-05-29 13:40,6137,8120,16,11,1.13 , 1.02,14 , 13,3 , 0
67723,3666,4,2018-05-29 13:40,6137,8120,16,8,1.25 , 0.79,13 , 11,1 , 2
67724,3666,4,2018-05-29 13:30,4494,4863,16,8,1.25 , 0.86,14 , 10,1 , 0
67722,3666,6,2018-05-29 13:30,4494,4863,16,7,1.37 , 0.78,14 , 9,3 , 1
67718,3666,3,2018-05-29 10:50,4608,9037,16,8,1.25 , 0.89,14 , 10,2 , 1
67719,3666,3,2018-05-29 10:15,6211,5310,8,16,0.99 , 1.26,10 , 14,2 , 5
67721,3666,6,2018-05-29 10:15,6211,5310,1,16,0.48 , 1.69,4 , 13,1 , 1
67712,3666,3,2018-05-29 07:00,5378,6651,19,17,1.06 , 1.01,18 , 18,3 , 0
67715,3666,6,2018-05-29 07:00,5378,6651,16,13,1.04 , 0.96,14 , 15,4 , 1
67711,3666,8,2018-05-29 07:00,6673,7533,16,6,1.43 , 0.72,15 , 7,1 , 0
67717,3666,4,2018-05-29 10:15,6211,5310,16,9,1.18 , 0.91,14 , 11,3 , 0
67714,3666,3,2018-05-29 07:00,6673,7533,8,16,0.85 , 1.32,11 , 13,3 , 1
67710,3666,5,2018-05-29 07:00,6673,7533,5,16,0.80 , 1.37,8 , 13,0 , 2
67686,3666,8,2018-05-28 17:50,4411,5310,16,13,1.13 , 0.97,15 , 13,1 , 2
67695,3666,3,2018-05-28 17:50,4411,5310,19,17,1.12 , 0.96,20 , 16,1 , 2
67679,3666,4,2018-05-28 16:20,6902,6211,16,3,1.56 , 0.58,16 , 3,1 , 0
67682,3666,8,2018-05-28 16:20,6902,6211,16,3,1.52 , 0.55,15 , 4,1 , 0
67676,3666,8,2018-05-28 13:40,8120,6651,16,12,1.17 , 0.90,16 , 12,1 , 0
67671,3666,3,2018-05-28 13:40,8120,6651,16,7,1.30 , 0.81,16 , 7,1 , 0
67678,3666,6,2018-05-28 13:30,4494,7533,16,12,1.19 , 0.93,14 , 14,0 , 3
67677,3666,3,2018-05-28 13:30,4494,7533,7,16,0.86 , 1.20,11 , 12,2 , 2
67667,3666,4,2018-05-28 10:30,8068,5378,16,13,1.10 , 0.98,15 , 14,1 , 1
67662,3666,6,2018-05-28 10:30,8068,5378,19,17,1.00 , 1.08,18 , 18,3 , 0
67672,3666,2,2018-05-28 13:30,4494,7533,19,16,1.15 , 0.92,18 , 17,1 , 2
67666,3666,8,2018-05-28 10:15,4608,4863,12,16,1.07 , 1.13,15 , 12,2 , 4
67657,3666,4,2018-05-28 07:10,5973,6673,16,11,1.20 , 1.00,15 , 12,1 , 3
67660,3666,3,2018-05-28 10:15,4608,4863,16,19,1.14 , 0.97,17 , 18,2 , 6
67654,3666,1,2018-05-28 07:10,5973,6673,16,6,1.41 , 0.76,14 , 8,1 , 1
67658,3666,6,2018-05-28 07:05,6137,9037,16,2,1.54 , 0.57,13 , 5,2 , 0
67655,3666,4,2018-05-28 07:05,6137,9037,19,15,0.99 , 1.11,13 , 21,2 , 1
68687,3649,8,2018-06-14 14:00,7532,6267,16,12,1.22 , 0.89,16 , 12,1 , 3
67653,3666,1,2018-05-28 07:05,6137,9037,1,16,0.66 , 1.56,6 , 11,0 , 3
68701,3649,3,2018-06-14 17:05,6667,5929,16,6,1.28 , 0.81,11 , 11,1 , 0
68697,3649,4,2018-06-14 17:05,6667,5929,16,9,1.20 , 0.90,15 , 10,1 , 1
68689,3649,2,2018-06-14 14:00,7532,6267,16,4,1.57 , 0.55,15 , 5,1 , 0
68686,3649,6,2018-06-14 14:00,7532,6267,9,16,0.88 , 1.21,13 , 12,2 , 5
68662,3649,2,2018-06-13 19:00,7801,6137,4,16,0.63 , 1.54,4 , 16,0 , 1
68659,3649,4,2018-06-13 19:00,7801,6137,6,16,0.79 , 1.31,9 , 13,2 , 3
68636,3649,6,2018-06-13 16:50,4494,6267,16,3,1.49 , 0.58,13 , 6,0 , 1
68654,3649,3,2018-06-13 16:50,4494,6267,16,12,1.10 , 0.97,14 , 14,1 , 1
68637,3649,4,2018-06-13 15:55,7532,5973,11,16,0.94 , 1.12,13 , 14,0 , 1
68462,3460,4,2018-06-10 14:00,6665,6667,16,8,1.30 , 0.78,13 , 11,0 , 0
68630,3649,1,2018-06-13 15:55,7532,5973,14,16,0.99 , 1.13,13 , 17,2 , 0
68626,3649,2,2018-06-13 14:05,6667,7801,16,8,1.24 , 0.81,12 , 12,2 , 1
68612,3649,8,2018-06-13 14:05,6667,7801,16,4,1.38 , 0.73,10 , 10,1 , 0
68628,3649,4,2018-06-13 14:00,5929,6137,16,11,1.17 , 0.93,18 , 9,1 , 2
68613,3649,1,2018-06-13 14:00,5929,6137,16,13,1.19 , 0.97,17 , 12,1 , 1
68479,3460,2,2018-06-10 17:35,5973,6665,11,16,1.08 , 1.11,11 , 16,2 , 2
68472,3460,3,2018-06-10 17:35,5973,6665,14,16,1.12 , 1.05,17 , 13,3 , 4
68457,3460,6,2018-06-10 14:00,6665,6667,16,14,1.03 , 1.01,18 , 12,1 , 1
68454,3460,5,2018-06-10 11:25,6673,5973,8,16,0.80 , 1.26,10 , 14,1 , 2
52971,2636,3,2017-09-17 18:10,5973,6667,4,16,0.56 , 1.57,6 , 14,2 , 2
68453,3460,4,2018-06-10 11:25,6673,5973,6,16,0.75 , 1.45,7 , 15,3 , 2
52969,2636,8,2017-09-17 18:10,5973,6667,14,16,0.95 , 1.12,9 , 21,1 , 1
52966,2636,4,2017-09-17 18:10,5973,6667,3,16,0.63 , 1.51,7 , 12,0 , 1
52917,2636,8,2017-09-16 21:10,6667,5752,16,3,1.68 , 0.45,16 , 3,0 , 1
52916,2636,3,2017-09-16 21:10,6667,5752,16,4,1.45 , 0.74,14 , 6,2 , 2
52914,2636,7,2017-09-16 16:15,6137,5973,14,16,0.94 , 1.14,10 , 20,2 , 0
52910,2636,8,2017-09-16 16:15,6137,5973,16,5,1.55 , 0.64,14 , 7,1 , 0
52906,2636,4,2017-09-16 16:15,6137,5973,18,22,1.04 , 1.09,19 , 21,4 , 5
52868,2636,3,2017-09-15 22:20,6665,5973,12,16,0.96 , 1.08,12 , 16,0 , 1
52865,2636,1,2017-09-15 22:20,6665,5973,19,17,1.08 , 1.00,14 , 22,2 , 2
52864,2636,4,2017-09-15 22:20,6665,5973,14,16,1.09 , 1.00,14 , 16,2 , 2
52862,2636,6,2017-09-15 21:00,5752,4608,16,11,1.18 , 0.94,13 , 14,4 , 3
52861,2636,3,2017-09-15 21:00,5752,4608,16,10,1.20 , 0.94,13 , 13,2 , 2
52860,2636,3,2017-09-15 18:55,5378,5973,5,16,0.57 , 1.46,5 , 16,0 , 1
52859,2636,5,2017-09-15 18:55,5378,5973,16,6,1.29 , 0.82,15 , 7,3 , 1
52856,2636,4,2017-09-15 18:55,5378,5973,10,16,0.96 , 1.18,12 , 14,1 , 2
52857,2636,7,2017-09-15 18:40,5991,4608,8,16,1.00 , 1.20,11 , 13,0 , 3
52853,2636,6,2017-09-15 18:40,5991,4608,11,16,0.93 , 1.20,12 , 15,2 , 3
52851,2636,4,2017-09-15 17:35,6667,6665,16,6,1.47 , 0.72,14 , 8,2 , 1
52850,2636,6,2017-09-15 17:35,6137,5752,16,5,1.35 , 0.72,14 , 7,3 , 2
52847,2636,3,2017-09-15 16:20,6665,5973,16,13,1.11 , 0.95,17 , 12,2 , 0
52848,2636,4,2017-09-15 16:15,5752,4608,16,13,1.22 , 0.95,17 , 12,1 , 1
52845,2636,7,2017-09-15 15:05,6137,5991,16,12,1.27 , 0.91,16 , 11,4 , 5
52846,2636,1,2017-09-15 15:00,6667,5378,16,5,1.42 , 0.64,14 , 7,2 , 0
68400,3460,3,2018-06-09 18:05,6667,5995,16,10,1.27 , 0.87,14 , 12,2 , 1
68390,3460,4,2018-06-09 18:05,6667,5995,16,9,1.19 , 0.96,13 , 12,2 , 0
68373,3460,4,2018-06-09 14:50,5973,4991,16,13,1.15 , 0.94,12 , 17,0 , 4
68372,3460,5,2018-06-09 14:50,5973,4991,16,5,1.44 , 0.63,15 , 6,0 , 0
68368,3460,1,2018-06-09 12:30,5995,6290,16,11,1.17 , 0.89,17 , 10,3 , 1
68365,3460,8,2018-06-09 12:30,5995,6290,16,9,1.16 , 0.89,12 , 13,1 , 2
68362,3460,1,2018-06-09 08:30,5752,4991,13,16,1.12 , 1.04,14 , 15,2 , 3
68359,3460,6,2018-06-09 08:30,5752,4991,9,16,1.02 , 1.11,12 , 13,1 , 5
68357,3460,8,2018-06-09 08:30,5752,4991,16,14,1.17 , 0.95,19 , 11,2 , 3
68344,3460,1,2018-06-08 19:10,6673,6667,16,8,1.36 , 0.82,18 , 6,3 , 1
68332,3460,3,2018-06-08 17:00,6673,5995,16,4,1.50 , 0.60,16 , 4,0 , 1
68336,3460,3,2018-06-08 18:00,6667,6290,16,1,1.73 , 0.35,16 , 1,1 , 0
68330,3460,4,2018-06-08 15:40,6665,5973,16,6,1.33 , 0.73,13 , 9,1 , 0
68328,3460,1,2018-06-08 14:00,4991,5973,14,16,0.88 , 1.20,14 , 16,1 , 1
68327,3460,4,2018-06-08 12:30,6665,5752,16,13,1.16 , 0.89,17 , 12,0 , 3
70939,3515,8,2018-07-28 21:10,4608,5973,9,16,0.87 , 1.31,11 , 14,3 , 2
70918,3515,3,2018-07-28 18:30,6665,4494,16,10,1.15 , 0.90,15 , 11,1 , 1
70904,3515,5,2018-07-28 18:30,6665,4494,16,11,1.08 , 0.93,15 , 12,2 , 0
70934,3515,2,2018-07-28 21:10,4608,5973,13,16,1.08 , 1.09,17 , 12,1 , 4
70733,3515,3,2018-07-25 21:10,4494,4991,16,9,1.18 , 0.89,19 , 6,0 , 2
70727,3515,4,2018-07-25 21:10,4494,4991,13,16,1.10 , 1.02,14 , 14,1 , 3
70729,3515,6,2018-07-25 21:10,4494,4991,16,14,1.15 , 0.89,18 , 12,0 , 0
70726,3515,8,2018-07-25 18:25,5973,9215,16,10,1.29 , 0.83,17 , 8,2 , 1
70724,3515,1,2018-07-25 18:25,5973,9215,16,10,1.23 , 0.83,15 , 11,0 , 1
70688,3515,2,2018-07-24 21:25,4991,6667,19,15,1.16 , 0.95,20 , 14,2 , 2
70692,3515,3,2018-07-24 21:25,4991,6667,16,14,0.99 , 1.19,15 , 15,3 , 2
70682,3515,1,2018-07-24 18:30,5752,9215,17,19,1.04 , 1.11,12 , 24,1 , 1
70679,3515,4,2018-07-24 18:30,5752,9215,5,16,0.64 , 1.47,8 , 13,2 , 0
70661,3515,3,2018-07-23 20:50,4608,4494,16,11,1.14 , 0.96,12 , 15,2 , 0
56048,3133,5,2017-10-29 09:30,6665,5995,16,14,1.12 , 0.96,15 , 15,3 , 1
56088,3133,7,2017-10-29 13:55,6137,5378,22,18,1.14 , 0.91,21 , 19,2 , 2
56075,3133,1,2017-10-29 13:55,6137,5378,12,16,1.04 , 1.15,9 , 19,0 , 3
56068,3133,6,2017-10-29 13:55,6137,5378,19,16,1.11 , 0.97,20 , 15,3 , 3
56061,3133,4,2017-10-29 13:55,6137,5378,16,6,1.35 , 0.76,14 , 8,0 , 0
56059,3133,3,2017-10-29 13:55,6137,5378,10,16,0.88 , 1.23,7 , 19,2 , 0
56057,3133,4,2017-10-29 09:30,6665,5995,11,16,0.95 , 1.21,15 , 12,1 , 1
56055,3133,3,2017-10-29 09:30,6665,5995,14,16,1.05 , 1.07,14 , 16,1 , 2
56020,3133,4,2017-10-28 13:50,5995,5378,10,16,0.83 , 1.22,12 , 14,1 , 0
56017,3133,5,2017-10-28 13:50,5995,5378,16,14,1.12 , 0.98,17 , 13,1 , 1
56014,3133,1,2017-10-28 13:50,5995,5378,9,16,0.80 , 1.23,13 , 12,0 , 2
56009,3133,3,2017-10-28 09:50,6137,6665,19,17,1.15 , 0.96,22 , 14,2 , 3
56004,3133,6,2017-10-28 09:50,6137,6665,16,11,1.20 , 0.88,16 , 11,1 , 1
55856,3133,3,2017-10-26 11:45,6665,7533,16,8,1.16 , 0.92,11 , 13,3 , 0
55797,3133,3,2017-10-25 17:55,5995,7533,16,1,1.61 , 0.55,13 , 4,1 , 0
55847,3133,6,2017-10-26 11:45,6665,7533,16,11,1.10 , 1.02,13 , 14,2 , 0
55842,3133,4,2017-10-26 08:00,5378,6667,16,13,1.03 , 1.09,12 , 17,4 , 1
55835,3133,3,2017-10-26 08:00,5378,6667,2,16,0.64 , 1.52,7 , 11,0 , 1
55807,3133,5,2017-10-25 17:55,5995,7533,16,4,1.52 , 0.56,14 , 6,0 , 1
55837,3133,7,2017-10-26 08:00,5378,6667,16,11,1.08 , 1.01,11 , 16,1 , 2
55773,3133,6,2017-10-25 08:00,5378,6651,13,16,1.06 , 1.04,17 , 12,1 , 2
55784,3133,3,2017-10-25 14:45,6137,6667,16,8,1.27 , 0.83,13 , 10,2 , 1
55781,3133,8,2017-10-25 14:45,6137,6667,16,2,1.66 , 0.49,15 , 3,1 , 1
55780,3133,4,2017-10-25 14:45,6137,6667,7,16,0.78 , 1.36,8 , 15,1 , 1
55747,3133,7,2017-10-24 18:40,7533,5973,16,11,1.20 , 0.96,13 , 14,1 , 1
55779,3133,6,2017-10-25 12:05,6665,5973,16,12,1.12 , 1.02,13 , 15,6 , 1
55775,3133,4,2017-10-25 12:05,6665,5973,16,11,1.23 , 0.93,15 , 12,2 , 1
55774,3133,1,2017-10-25 08:00,5378,6651,16,13,1.05 , 1.03,14 , 15,3 , 0
55772,3133,4,2017-10-25 08:00,5378,6651,16,6,1.28 , 0.84,14 , 8,1 , 0
55730,3133,1,2017-10-24 14:15,6651,6667,20,22,1.01 , 1.09,20 , 22,2 , 2
55744,3133,3,2017-10-24 18:40,7533,5973,16,11,1.14 , 0.94,12 , 15,1 , 1
55709,3133,1,2017-10-24 11:15,6665,5995,13,16,1.00 , 1.09,12 , 17,1 , 1
55737,3133,4,2017-10-24 18:40,7533,5973,14,16,0.97 , 1.13,14 , 16,2 , 1
55715,3133,4,2017-10-24 14:15,6651,6667,9,16,0.82 , 1.39,8 , 17,3 , 2
70655,3515,3,2018-07-23 18:30,6665,5973,16,7,1.31 , 0.85,15 , 8,2 , 1
55710,3133,4,2017-10-24 11:15,6665,5995,4,16,0.68 , 1.38,7 , 13,1 , 3
70651,3515,5,2018-07-23 18:30,6665,5973,16,12,1.06 , 1.05,13 , 15,1 , 1
55711,3133,6,2017-10-24 14:15,6651,6667,19,16,1.18 , 0.89,22 , 13,1 , 4
55707,3133,3,2017-10-24 08:00,6137,5378,16,7,1.38 , 0.71,17 , 6,1 , 3
55705,3133,6,2017-10-24 08:00,6137,5378,16,5,1.40 , 0.69,12 , 8,1 , 0
70657,3515,6,2018-07-23 20:50,4608,4494,16,7,1.32 , 0.74,15 , 8,1 , 2
70656,3515,4,2018-07-23 20:50,4608,4494,14,16,0.91 , 1.15,11 , 19,1 , 0
70553,3515,4,2018-07-21 21:15,5973,9215,16,8,1.32 , 0.82,15 , 9,3 , 0
70634,3515,3,2018-07-22 22:30,6667,4494,13,16,1.01 , 1.07,17 , 12,4 , 1
70632,3515,1,2018-07-22 22:30,6667,4494,12,16,0.98 , 1.09,10 , 18,0 , 2
70631,3515,6,2018-07-22 22:30,6667,4494,16,11,1.12 , 0.97,16 , 11,3 , 0
70628,3515,6,2018-07-22 18:30,4608,4991,16,8,1.32 , 0.85,16 , 8,3 , 1
70619,3515,4,2018-07-22 18:30,4608,4991,11,16,0.86 , 1.26,10 , 17,1 , 2
70562,3515,1,2018-07-21 21:15,5973,9215,16,9,1.27 , 0.85,13 , 12,1 , 0
70616,3515,3,2018-07-22 18:30,4608,4991,16,13,1.20 , 0.91,17 , 12,2 , 3
70548,3515,8,2018-07-21 18:30,6665,5752,16,9,1.31 , 0.80,16 , 9,3 , 2
70536,3515,4,2018-07-21 18:30,6665,5752,19,15,1.17 , 0.93,21 , 13,0 , 2
48502,2763,6,2017-06-25 19:30,6667,6137,17,19,1.04 , 1.00,20 , 16,1 , 2
48488,2763,3,2017-06-25 19:30,6667,6137,16,11,1.13 , 1.04,13 , 14,3 , 0
48492,2763,4,2017-06-25 19:30,6667,6137,17,19,0.92 , 1.12,17 , 19,0 , 1
45916,2713,8,2017-05-07 05:00,6137,6667,16,11,1.27 , 0.87,19 , 8,2 , 2
45910,2713,1,2017-05-07 05:00,6137,6667,16,7,1.28 , 0.90,13 , 10,3 , 1
45912,2713,4,2017-05-07 05:00,6137,6667,13,16,0.95 , 1.10,14 , 15,3 , 2
45909,2713,6,2017-05-07 05:00,6137,6667,16,12,1.22 , 0.90,16 , 12,1 , 2
41838,2541,3,2017-02-20 02:15,5378,6137,16,13,1.12 , 1.05,16 , 13,3 , 0
45834,2713,6,2017-05-06 07:30,6667,6665,16,9,1.20 , 0.90,13 , 12,2 , 0
41025,2471,6,2017-01-29 15:30,6665,5378,16,14,1.07 , 1.03,12 , 18,2 , 0
41023,2471,8,2017-01-29 15:30,6665,5378,16,14,1.11 , 1.00,14 , 15,3 , 1
41021,2471,5,2017-01-29 15:30,6665,5378,12,16,0.98 , 1.15,13 , 15,2 , 5
37977,2306,2,2016-10-30 20:00,6137,5752,5,16,0.72 , 1.41,8 , 13,1 , 2
37976,2306,3,2016-10-30 20:00,6137,5752,6,16,0.73 , 1.32,8 , 14,1 , 2
37609,2410,3,2016-10-23 16:00,5378,5422,5,16,0.73 , 1.37,8 , 13,0 , 1
35083,2325,8,2016-09-11 16:00,4411,5995,22,18,1.16 , 0.98,25 , 15,1 , 1
35077,2325,1,2016-09-11 16:00,4411,5995,16,7,1.33 , 0.81,14 , 9,1 , 2
32417,2062,7,2016-07-10 15:00,6137,5973,16,6,1.33 , 0.81,15 , 7,3 , 0
32415,2062,6,2016-07-10 15:00,6137,5973,16,7,1.26 , 0.82,13 , 10,3 , 0
32394,2062,1,2016-07-09 17:30,5973,4991,16,13,1.11 , 0.96,16 , 13,2 , 0
32393,2062,7,2016-07-09 17:30,5973,4991,16,13,1.05 , 1.04,15 , 14,1 , 0
32388,2062,3,2016-07-09 13:00,5378,6137,12,16,0.93 , 1.11,17 , 11,1 , 2
32370,2062,7,2016-07-09 13:00,5378,6137,19,17,1.03 , 1.07,19 , 17,3 , 0
32379,2062,5,2016-07-09 13:00,5378,6137,5,16,0.76 , 1.32,11 , 10,0 , 1
32352,2062,5,2016-07-08 11:45,6137,5988,19,17,1.10 , 1.02,19 , 17,3 , 3
32358,2062,1,2016-07-08 19:15,6651,4991,3,16,0.47 , 1.64,5 , 14,0 , 0
32357,2062,6,2016-07-08 19:15,6651,4991,5,16,0.74 , 1.35,13 , 8,0 , 3
32351,2062,3,2016-07-08 11:45,6137,5988,16,7,1.40 , 0.72,14 , 9,0 , 1
32356,2062,7,2016-07-08 15:00,4608,5973,6,16,0.78 , 1.43,10 , 12,1 , 1
32355,2062,5,2016-07-08 15:00,4608,5973,12,16,1.11 , 1.04,16 , 12,1 , 4
32354,2062,6,2016-07-08 15:00,4608,5973,16,11,1.14 , 0.93,16 , 11,1 , 0
32349,2062,6,2016-07-08 08:00,5378,6665,19,15,1.04 , 1.01,19 , 15,2 , 0
32347,2062,8,2016-07-08 08:00,5378,6665,19,17,1.08 , 1.00,20 , 16,1 , 1
32346,2062,3,2016-07-07 19:30,6667,4991,7,16,0.65 , 1.39,8 , 14,1 , 1
32344,2062,3,2016-07-07 17:00,5973,4494,16,6,1.26 , 0.80,13 , 9,1 , 0
32345,2062,1,2016-07-07 19:30,6667,4991,9,16,0.97 , 1.17,12 , 13,2 , 1
32342,2062,7,2016-07-07 17:00,5973,4494,16,11,1.14 , 0.97,15 , 12,2 , 1
32338,2062,3,2016-07-07 13:20,4411,5988,11,16,0.90 , 1.22,7 , 20,1 , 1
32337,2062,1,2016-07-07 13:20,4411,5988,2,16,0.64 , 1.49,4 , 14,0 , 1
32336,2062,8,2016-07-07 13:20,4411,5988,16,14,1.09 , 1.00,15 , 15,1 , 2
32335,2062,1,2016-07-07 09:00,6665,5422,16,14,1.20 , 0.94,19 , 11,4 , 2
32332,2062,7,2016-07-07 09:00,6665,5422,16,19,1.07 , 1.06,19 , 16,1 , 2
32334,2062,3,2016-07-07 09:00,6665,5422,16,10,1.31 , 0.82,16 , 10,1 , 2
32327,2062,6,2016-07-06 18:35,5995,4991,13,16,1.10 , 1.03,16 , 12,3 , 3
32326,2062,7,2016-07-06 16:55,6137,6667,16,6,1.54 , 0.59,19 , 3,0 , 3
32323,2062,6,2016-07-06 15:25,5991,4494,12,16,0.96 , 1.08,12 , 16,0 , 2
32322,2062,7,2016-07-06 14:00,5973,5378,12,16,1.07 , 1.13,14 , 14,1 , 1
32321,2062,6,2016-07-06 12:40,5988,6615,16,13,1.17 , 0.93,17 , 12,0 , 1
32319,2062,7,2016-07-06 10:15,5422,5974,16,1,1.72 , 0.47,13 , 4,1 , 0
32320,2062,7,2016-07-06 11:15,4608,4411,16,12,1.19 , 0.94,16 , 12,3 , 1
32318,2062,2,2016-07-06 09:00,6665,6651,6,16,0.84 , 1.35,11 , 11,1 , 1
32305,2062,2,2016-07-05 18:05,4991,6667,14,16,0.91 , 1.17,16 , 13,1 , 1
32302,2062,7,2016-07-05 16:45,6137,5995,16,11,1.24 , 0.87,18 , 9,0 , 4
32297,2062,6,2016-07-05 15:15,5378,4494,16,10,1.23 , 0.90,15 , 11,3 , 1
32296,2062,6,2016-07-05 14:00,5973,5991,16,7,1.29 , 0.79,13 , 10,2 , 0
32295,2062,2,2016-07-05 13:00,4411,6615,16,4,1.53 , 0.56,12 , 8,0 , 0
35073,2325,7,2016-09-11 12:30,5995,5422,16,13,1.15 , 0.97,16 , 13,4 , 0
32294,2062,6,2016-07-05 11:45,4608,5988,16,7,1.34 , 0.80,13 , 10,1 , 2
32293,2062,2,2016-07-05 10:25,5974,6651,13,16,0.99 , 1.07,13 , 16,1 , 1
32292,2062,8,2016-07-05 09:00,6665,5422,16,12,1.15 , 0.96,19 , 9,3 , 2
35076,2325,2,2016-09-11 12:30,5995,5422,16,12,1.02 , 1.08,12 , 16,2 , 1
35069,2325,2,2016-09-11 09:25,5752,4411,9,16,0.86 , 1.24,13 , 12,1 , 3
35071,2325,7,2016-09-11 09:25,5752,4411,7,16,0.84 , 1.35,11 , 12,1 , 3
35040,2325,3,2016-09-10 18:00,7175,5422,12,16,0.90 , 1.24,12 , 16,3 , 1
35038,2325,5,2016-09-10 18:00,7175,5422,16,12,1.16 , 0.97,19 , 9,3 , 1
35034,2325,7,2016-09-10 18:00,7175,5422,11,16,0.94 , 1.11,10 , 17,0 , 2
35033,2325,7,2016-09-10 15:15,5995,5991,16,13,1.13 , 0.98,16 , 13,2 , 2
35032,2325,2,2016-09-10 15:15,5995,5991,16,14,1.12 , 1.00,15 , 15,2 , 0
35016,2325,8,2016-09-10 11:25,4411,6665,16,6,1.30 , 0.79,14 , 8,3 , 0
35006,2325,2,2016-09-10 11:25,4411,6665,16,12,1.19 , 0.92,15 , 13,0 , 4
35005,2325,1,2016-09-10 11:25,4411,6665,6,16,0.74 , 1.38,7 , 15,0 , 2
35002,2325,3,2016-09-10 07:00,5752,5988,16,5,1.42 , 0.61,13 , 8,1 , 1
35001,2325,6,2016-09-10 07:00,5752,5988,8,16,0.73 , 1.32,11 , 13,1 , 1
35000,2325,8,2016-09-10 07:00,5752,5988,16,8,1.27 , 0.84,15 , 9,4 , 1
34993,2325,1,2016-09-09 18:00,5991,6773,16,3,1.43 , 0.71,12 , 7,2 , 0
34991,2325,2,2016-09-09 18:00,5991,6773,16,14,1.14 , 0.99,15 , 15,1 , 2
34982,2325,3,2016-09-09 14:15,4863,6665,12,16,0.95 , 1.25,10 , 18,5 , 2
34981,2325,8,2016-09-09 14:15,4863,6665,16,10,1.17 , 1.02,14 , 12,4 , 2
34980,2325,6,2016-09-09 14:15,4863,6665,7,16,0.84 , 1.20,10 , 13,1 , 1
34979,2325,1,2016-09-09 10:15,5988,6667,16,14,1.10 , 1.02,12 , 18,2 , 3
34978,2325,5,2016-09-09 10:15,5988,6667,16,12,1.10 , 0.97,15 , 13,3 , 0
34977,2325,6,2016-09-09 10:15,5988,6667,4,16,0.61 , 1.45,6 , 14,0 , 2
34945,2325,2,2016-09-08 13:30,4608,6665,16,19,0.95 , 1.11,14 , 21,3 , 1
34976,2325,8,2016-09-09 07:00,5422,6902,16,13,1.10 , 1.08,16 , 13,4 , 3
34975,2325,2,2016-09-09 07:00,5422,6902,16,5,1.34 , 0.71,18 , 3,0 , 0
34963,2325,3,2016-09-08 18:30,5752,6773,16,4,1.42 , 0.66,12 , 8,1 , 0
34957,2325,7,2016-09-08 17:00,5991,5378,16,8,1.26 , 0.93,12 , 12,5 , 0
34949,2325,3,2016-09-08 15:30,5378,6773,7,16,0.83 , 1.27,13 , 10,0 , 2
34938,2325,5,2016-09-08 08:00,5310,5422,10,16,0.91 , 1.21,14 , 12,3 , 2
